,rxn_id,G_r,DG_TS,DG_TS_tunn,dG_rxn,dG_forward,dG_reverse,fr_dG_rxn,fr_dG_forward,fr_dG_reverse,s_prod0,q_reac1,s_reac1,qH_reac0,qH_prod1,q_reac0,q_prod1,q_prod0,BV_reac1,BV_prod0
1173,206631,-11.021527325295844,12.629669138440088,12.087995617709735,-10.739093489929033,102.24338531387941,112.98247880380845,-2.707351003924373,135.80390345012728,138.51125445405165,0.9135978,0.014138467,0.91026086,0.14067523,0.17173558,-0.17685091,-0.12115883,-0.12159681,0.40051439434396224,0.44646914946275423
261,147897,-43.62286298931165,10.880969263999985,10.54099609741685,-15.131410847823531,85.20562913541706,100.33703998324059,-5.566214768634666,127.0870512858956,132.65326605453026,0.7383165,0.008437936,1.0052873,0.13734871,0.14882529,-0.12698993,-0.10945521,-0.020472728,0.4346237050081969,0.6430031030315397
1369,65492,12.322836411493896,32.591938819755605,30.88757129336583,12.16587300497035,91.67554951637084,79.50967651140049,7.1528303586808875,136.93691079010802,129.78408043142713,1.0434314,-0.42959195,0.7499415,0.15357375,0.15925054,-0.41209558,-0.50719124,-0.38924745,0.3777528461491657,0.36072040706743336
695,976573,-0.6610013974736175,14.345269832942249,13.18003646962542,0.7488756306852906,96.63332288500004,95.88444725431475,10.52777654266822,136.0571122419759,125.52933569930767,0.9107605,-0.030097969,0.82215154,0.321932,0.1572011,-0.4863486,-0.062436935,-0.23733783,0.4621038384635493,0.4467296793975098
1249,702135,-4.099652770411359,16.90088922549739,15.230442304261445,-3.5205351638331734,83.85314055066254,87.37367571449572,4.783663097082837,130.61518128869093,125.8315181916081,0.89164865,-0.34075314,0.8792834,0.1631605,0.2396366,-0.37038738,-0.5990389,-0.36080053,0.38227422169790826,0.3509052677869837
1463,653612,35.3491354388522,44.88886991982701,44.86451267468687,33.310773845494296,110.83566511602221,77.52489127052792,12.404848717871047,140.00481131293725,127.5999625950662,0.9663978,0.035266608,0.76054555,0.17069437,0.13943939,-0.018087203,-0.14800377,0.11150888,0.5642838352484989,0.36832169462349207
405,161414,-18.692296236662106,15.943973838820115,14.86630462578901,-16.67093836706978,71.76827217233229,88.43921053940207,-10.229531687089363,121.83625996931049,132.06579165639985,0.58671874,-0.22744195,1.0264598,0.16768357,0.16699298,-0.2919093,-0.32468683,-0.19631095,0.5129843127067802,0.49054301807208284
915,917553,2.81878301587446,23.310628343433937,21.48793857869813,4.353293808862574,83.99256625929243,79.63927245042986,-12.564110747725067,120.80141303762946,133.36552378535453,0.8320903,-0.3359473,0.6518015,0.13350244,0.15539566,0.28434545,-0.467376,0.2397151,0.33148745725189555,0.6379630634834255
239,252343,0.7156910279875549,21.07902306372644,19.82788913550624,0.42044574354507347,86.91715645709013,86.49671071354506,-0.5736229171829734,134.95912211785367,135.53274503503664,0.86632174,-0.32874396,0.85704607,0.15916297,0.16584621,-0.47970015,-0.45383072,-0.3363397,0.3490297915320605,0.3064406789719393
966,711054,-5.676464398913054,25.973623740878303,24.255693312089203,-6.469665868115484,94.39797448748179,100.86764035559727,1.666029847447021,137.66992324157218,136.00389339412516,0.3026066,0.11607318,1.0794258,0.15028116,0.14623523,-0.15964246,-0.06616875,0.0385245,0.4319816354764946,0.43175784780199106
1075,886073,-4.7031510866489565,25.63462921565916,23.681256094490315,0.49714981311912254,91.96818879854932,91.4710389854302,-0.1236942948805222,136.97906525378414,137.10275954866466,1.0208926,-0.40853736,1.0551351,0.14418907,0.14116,-0.43841532,-0.42866012,-0.41409528,0.2934158269515401,0.36091245085878254
979,34955,-1.38734267587323,26.88938539126692,24.8705922381986,-2.0025133221084417,77.89820901904078,79.90072234114922,-3.07585679908496,128.29598676223296,131.37184356131792,0.7430655,-0.16015653,0.809212,0.16041097,0.16392036,-0.38709402,-0.42088306,-0.24513763,0.5036644113725924,0.5244377000991773
829,560089,1.8073755435756016,25.111458054581536,23.18635920617495,-3.9098872211599627,82.73531490624757,86.64520212740753,-2.550520558499187,129.2260430554012,131.77656361390038,0.87354565,-0.24628325,1.0481566,0.18129236,0.13479942,-0.3008227,-0.23046118,-0.1366662,0.44032434012614097,0.4633359412105141
818,573079,24.526280278239646,39.13496902773128,38.29963280338625,22.752254585085822,100.94902767173754,78.19677308665172,12.186351131255734,137.6748974142841,125.48854628302836,1.0791206,-0.20468666,0.53571385,0.12872775,0.17295688,-0.29760253,-0.31328735,-0.21026321,0.4977382796378075,0.270317466327265
374,1299868,-9.32068788446898,14.600368698574384,13.699034375744766,-8.331810101362763,98.63165462427729,106.96346472564005,-4.324968170399103,135.13563024652214,139.46059841692124,0.977276,0.07875946,0.9586357,0.14241497,0.1748337,-0.08467027,-0.035189003,-0.020779587,0.4528059299885912,0.5452142726757436
453,678241,-3.203247034966457,20.132207011703816,18.88400903016547,-3.962681807815514,83.96316266452529,87.9258444723408,-0.3823662764205551,131.76960637233287,132.15197264875343,0.7893592,-0.2821843,1.0206993,0.18837512,0.16563646,-0.32546997,-0.31020623,-0.25774586,0.5179543414668538,0.5174621995823836
110,685360,1.044876491614606,17.718280753818597,16.014094411284624,0.43941326023529825,93.16538353539909,92.72597027516379,8.662905791119996,128.4478460350504,119.7849402439304,1.0437624,-0.0003001656,0.7816885,0.21588732,0.16046844,-0.48620948,-0.02654302,-0.27536973,0.40888058857357823,0.3326777467593852
1288,640028,-15.457896233322945,16.80813732142852,16.2971470372147,-1.3161952643517907,103.18017555571763,104.49637082006942,2.643277779190811,135.64596896636797,133.00269118717716,0.52898216,-0.024386534,0.9874839,0.33866706,0.14126325,-0.45649436,-0.2228753,-0.29719803,0.4609969241199603,0.39330583541972414
1027,666826,10.434183725543912,25.123935583031,24.219886563285016,11.397457729561609,78.55194312325727,67.15448539369567,4.330050346861086,124.66218709040338,120.33213674354229,0.7734258,-0.073649794,0.46125454,0.15404671,0.15051675,-0.31851044,-0.27591348,-0.22986507,0.40251762101957256,0.4156010601628131
1190,248662,-3.2049359386024245,6.520033788986555,5.618745398316068,4.1454594927508595,75.49984751491931,71.35438802216845,1.9676498202158115,114.90221520724513,112.93456538702932,0.54883903,-0.49049962,0.56813896,0.24719143,0.25039706,-0.6197544,-0.6349819,-0.46670723,0.33620059176826445,0.3321732792679267
503,846860,15.0896556412267,30.72793320782169,29.81061616400397,15.98084534229234,94.90622190171626,78.92537655942392,6.49383047706155,132.99626196394337,126.50243148688182,0.8969831,-0.18890639,0.75001454,0.15876615,0.16115144,-0.21117146,-0.33414268,-0.09253879,0.5049078958989148,0.6829463574855859
1373,29577,7.56822680673132,27.019489497246138,25.59305226988366,6.688686260105015,87.39832454669249,80.70963828658748,2.6975286628756407,135.5203156034652,132.82278694058957,0.8491704,-0.41665834,0.6476346,0.16007994,0.15117122,-0.4255433,-0.47373903,-0.28237537,0.2998980071955199,0.2619817538207765
1504,2283955,2.7836117377377136,23.22242319015741,21.62952409337141,0.9679817367092198,86.93858286227615,85.97060112556693,-0.4467785129251638,128.74515635818068,129.19193487110584,0.9653883,-0.16134582,0.95868856,0.13319436,0.14126389,-0.16828494,-0.21255364,-0.0825452,0.6250978328205873,0.6425638713421794
1285,512179,-8.343649197109315,17.743033252369493,16.046079266473217,-6.535431144171653,96.06134629741591,102.59677744158756,-10.163995911573522,129.00325231972027,139.1672482312938,0.7831457,-0.31538376,1.1366712,0.14212286,0.12747064,-0.12987669,-0.4258155,-0.07365275,0.391000505715375,0.45500976192157383
1166,494730,11.43215486746857,32.3665753940142,30.58118445217627,10.93793138193719,87.23977356548087,76.30184218354368,2.2890629802384126,131.17511473055157,128.88605175031316,0.94268286,-0.1397437,0.6871179,0.13802107,0.14642757,-0.24748318,-0.28375036,-0.24456245,0.492023040323092,0.2755298018886084
367,504568,7.328102838569569,26.91404317840913,25.331332681343312,10.707933546236319,102.04646178961485,91.33852824337853,4.571027714013383,139.2015154211101,134.6304877070967,1.1145319,-0.21557792,1.0362742,0.13374369,0.18028688,-0.33130413,-0.3229685,-0.23071168,0.5608558086154456,0.2788075644611144
1494,2103368,9.784221266187751,36.672555711844375,34.25417013303472,8.477277170455764,81.14789151516715,72.67061434471138,3.627626957502244,128.00173354525072,124.37410658774847,1.1034741,0.12944423,0.6124499,0.14613649,0.13271947,-0.14258125,-0.082435705,-0.013324939,0.567474129014185,0.6544095224335553
200,406027,9.2741405194558,32.06063998210781,30.27788671898632,9.505970637565426,85.76945395023345,76.26348331266803,-0.7116832108759183,130.5467024109855,131.2583856218614,1.0031595,-0.1458754,0.69144356,0.1485641,0.1527388,-0.31691045,-0.25853816,-0.2274856,0.4786476624486743,0.4838055408311581
65,676373,6.343688701730464,22.893558230425302,21.49085267915088,7.25371475237371,108.20641708467768,100.95270233230397,4.472258284567431,142.75564282658036,138.28338454201293,0.94882274,-0.21201243,1.0786294,0.15756895,0.12107813,-0.11063245,-0.3202256,0.06062815,0.2708082120170151,0.4117904203286858
1257,510356,0.333446537191005,24.61391252571032,22.8389564222822,-0.2860629649140378,87.37647745912909,87.66254042404313,-1.2024597514889592,131.65712946693955,132.8595892184285,1.0433788,-0.24229263,1.0490136,0.14037123,0.13537481,-0.25666,-0.246047,-0.2429421,0.39883869261055294,0.4263187534637799
1014,450068,16.514496930949385,32.58987043484984,31.503776511386345,17.994795966535875,101.12998629978044,83.13519033324457,4.4283037583900295,135.812516749196,131.38421299080596,0.8591371,-0.42068613,0.7820166,0.14704137,0.15870428,0.017807536,-0.48410937,0.06438685,0.26069696426985706,0.41402965975976813
1315,25405,-12.227352927926548,20.405862114496024,18.33799511260684,-11.09754143103386,74.23624438382895,85.33378581486281,-2.892292425411398,121.88756175059734,124.77985417600874,0.43498194,-0.061872944,0.8451146,0.13343343,0.14284782,-0.29020742,-0.08016118,-0.18185477,0.4049829937322881,0.22286887779929346
1018,432842,9.284231177798778,29.510013374033264,27.797865236192983,9.21606763132533,86.12008324642814,76.90401561510281,6.14670792436425,131.4603841356003,125.31367621123604,1.0221286,-0.27039963,0.727225,0.15112266,0.14698769,-0.31720054,-0.35909033,-0.24309233,0.47821495378104595,0.5067884473216453
1110,477639,24.563787857539825,40.12616624211618,39.10244357310064,12.775243523227033,90.98384462077182,78.20860109754479,8.938306353505382,133.01490161114427,124.07659525763889,0.9997958,-0.1798863,0.70874137,0.13891247,0.16720064,-0.24056591,-0.26676202,-0.2519661,0.5697356293738833,0.4686563478279659
1052,567028,-9.272726320888315,19.04049236508736,17.522890740205423,-8.719342707407364,83.81895274555862,92.53829545296598,2.7039608862135935,130.85893675230358,128.15497586608998,0.87171125,-0.0015202146,0.76253283,0.1401952,0.14627744,-0.3554606,-0.059028942,-0.37929815,0.4199132913272757,0.2789698860592638
478,1107596,-8.442641273395232,18.410781446751727,16.72223194021319,-9.79472097409149,79.79353930748083,89.58826028157232,-13.918638279271178,120.47016103598521,134.3887993152564,0.877322,-0.4415287,0.9692228,0.1296174,0.15508671,0.04114168,-0.48010916,0.1367386,0.36147720324586197,0.564902092609639
883,197101,2.339209709011668,22.79206636556752,21.2289963316872,2.3751516685818217,85.71645322921299,83.34130156063117,1.3907102878742137,134.58374608414647,133.19303579627226,0.801301,-0.43749815,0.8445874,0.17048232,0.15975344,-0.4569699,-0.5048214,-0.36052826,0.3180128797426205,0.25782549436087676
1169,57875,14.605975335958298,31.61090782759684,30.299522534018813,15.708366309941411,88.01860598825955,72.31023967831814,4.419745961248452,132.07648102755337,127.65673506630492,1.0623437,-0.069170326,0.5719006,0.17105916,0.16421875,-0.34293732,-0.19986828,-0.23598821,0.46205812146363695,0.5569935319157931
1359,85922,-0.5971319310087194,20.71507306626972,19.178111093277103,-0.9609889438911807,88.77429457004655,89.73528351393773,-0.7464619184529795,132.18700486513276,132.93346678358574,1.0154756,-0.28300956,1.023418,0.15694064,0.14872052,-0.3629088,-0.29545155,-0.32848322,0.5166090799302209,0.5904964193653346
1227,969848,-5.449999616064602,17.589168072681744,16.19641081779913,-4.895623857606623,96.75917212160584,101.65479597921247,-1.2597797417384413,132.2050834928541,133.46486323459254,0.9940208,-0.0060369573,1.0060421,0.14392768,0.1486865,-0.14425276,-0.14853235,-0.0011423007,0.4466308623200057,0.4938697926640403
188,406142,2.238434262589652,21.90966001017811,20.26538176284683,2.6455137154660235,99.11593155664852,96.4704178411825,-1.9841368926755933,132.77437425961728,134.75851115229287,0.97997653,0.00051749847,1.0337503,0.13270941,0.14681596,-0.1545887,-0.11020902,-0.030533807,0.51559557659818,0.43415212627956323
1299,470710,-25.14340615412798,17.08473768981863,14.987431908282767,-27.28098030725843,65.42292517721165,92.70390548447008,-17.9485462046666,119.93818556487383,137.88673176954043,0.12310006,-0.36749825,1.023062,0.3513661,0.1565627,-0.39522398,-0.40953824,-0.33481258,0.33499921787089254,0.3733143152103302
958,216227,-1.4537037593253888,20.4473220483962,18.886333679754834,1.8861105082867482,92.3179294032218,90.43181889493505,-4.516332814911607,126.97905953623467,131.49539235114628,0.9784511,-0.09161535,0.97815317,0.13262236,0.14853549,0.011890163,-0.078844585,0.012068777,0.544400078932375,0.5673873638895042
1005,588557,-8.82531840966481,10.188805638641464,9.939400320725364,-8.320861842491368,95.13735321349768,103.45821505598904,-7.699386336052726,132.18660285117414,139.88598918722687,0.8867477,-0.31104952,0.4948657,0.33472598,0.34171778,-0.48162112,-0.44633877,-0.22666818,0.3011093122259353,0.34050054968304067
316,276605,27.05402304250472,28.279027710423048,27.52111466323229,15.287465079125383,105.11906697848264,89.83160189935725,25.45297077130843,140.45011677471553,114.9971460034071,0.97134185,-0.109478764,0.5279679,0.15905672,0.2513799,-0.1503688,-0.1973281,0.0036314682,0.45638186390550445,0.47322263058368313
971,861048,7.965806359881906,26.856710826826323,24.83117705068179,5.319338829076912,85.46886902965217,80.14953020057526,-13.426574693969727,117.93254542556822,131.35912011953795,0.9344359,-0.42651102,0.5424523,0.21843223,0.14685498,-0.3415591,-0.46425217,-0.20817554,0.2772486572084241,0.41141393921482206
1012,438174,7.780071040611133,26.64982829622772,24.84662712120703,7.919606577296548,90.88651764935253,82.96691107205598,18.878685750725538,136.31588922716182,117.43720347643628,1.066274,-0.22313339,0.96199775,0.13341445,0.21436113,-0.35203242,-0.3504163,-0.3860021,0.5486697094035403,0.2976479388781891
531,33365,-0.357036946735996,23.233692171740085,21.28734297437754,-0.3513039655574062,81.09068870304961,81.44199266860701,-0.9089010586217796,126.44941664611456,127.35831770473634,0.8669459,-0.15850383,0.88183326,0.14463276,0.14129418,-0.19553608,-0.23163936,-0.13604249,0.46416730256416006,0.45286221339014465
255,730149,0.8964921951546951,20.730212854182763,19.197894626273403,0.794326154737675,107.26772325508182,106.47339710034414,0.7673846449263522,142.0354768211671,141.26809217624074,0.9694474,0.002714325,1.0194011,0.13232692,0.1461497,-0.14411004,-0.17578915,-0.010262282,0.4548427882026173,0.41911633221153094
30,154463,6.727583146286547,25.89057502029009,24.42820904428209,0.8685934216407531,99.7609112605917,98.89231783895094,-3.6693044046155023,133.93533957034725,137.60464397496276,0.8481227,-0.06175622,0.9019449,0.14410295,0.11999152,-0.13951427,-0.14003226,-0.07395553,0.41981154782563845,0.43702752228809627
662,817539,-2.073561420954735,22.62666733630552,20.95914182894134,-3.8258148997460637,86.97984128643792,90.80565618618398,-1.5795308440515328,131.43708982678146,133.016620670833,1.0115871,-0.22084242,0.9969653,0.15015598,0.16673505,-0.32039428,-0.29122072,-0.2625856,0.4896437681463706,0.4698218688411224
1157,120742,-17.479575094022383,16.580727376199665,15.601026527537446,-19.387099246118268,68.58792825466824,87.97502750078651,-9.83283241300225,121.66101638454916,131.4938487975514,-0.14326157,-0.24585885,1.0083057,0.15111062,0.1507672,-0.24241462,-0.30042002,-0.28804603,0.4799836755914818,0.43393840237660153
230,859161,0.8848893061238604,22.34109048125367,20.75159385202385,-0.06784449870639264,89.7369988463315,89.8048433450379,-3.9522532290896493,132.6154167403364,136.56766996942605,0.9952567,-0.40224022,1.0003644,0.15246385,0.1484075,-0.3370048,-0.43126675,-0.28685066,0.3163039904607163,0.48404176580822755
1124,127997,-3.864098008152692,16.37948244155174,15.023757758520851,-1.908543396060665,80.8395549959296,82.74809839199027,-8.39118035634145,119.45860691307092,127.84978726941237,1.0483006,-0.23104586,0.86046237,0.2052613,0.1628723,-0.32129565,-0.2985295,-0.1559149,0.4582791473257597,0.3687541505798761
